Organism,Speed,x,y
Twitching motility,1,43274.96003820631,0
Twitching motility,1,43166.260925880866,0
Twitching motility,1,43121.98001989676,0
Twitching motility,1,43175.25530543737,0
Twitching motility,1,43326.66349348449,0
Twitching motility,1,43343.39706743555,0
Twitching motility,1,43179.6121781636,0
Twitching motility,1,43089.76945822267,0
Twitching motility,1,43176.226873711916,0
Twitching motility,1,43012.153817830374,0
Twitching motility,1,43107.611929971026,0
Twitching motility,1,43306.07633260824,0
Twitching motility,1,43296.71239063912,0
Twitching motility,1,43192.43864207412,0
Twitching motility,1,43207.82884422969,0
Twitching motility,1,43183.477360748686,0
